id,name,category,subtype,latitude,longitude,description,official_url,significant_date,date_type,year,image_url,image_credit,image_license,source,source_id,source_url,data_license,last_fetched,county,city,address,region,water_body,tags
state_park:mi-dnr-stateparks:486,Port Crescent State Park,state_park,State Park or Recreation Area,44.0073784649932,-83.05138757542343,"Port Crescent State Park is a public recreation area on Lake Huron five miles (8.0 km) southwest of Port Austin in Huron County at the tip of The Thumb of Michigan. The state park covers 640 acres (260 ha) along state route M-25 in Hume Township. The park occupies the site of Port Crescent, a ghost town which once stood at the mouth of the Pinnebog River. The park was designated a Michigan ""dark sky preserve"" in 2012.",https://www.michigan.gov/recsearch/parks/PortCrescent,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Port_Crescent_State_Park_%28Aug_2019%29.jpg/330px-Port_Crescent_State_Park_%28Aug_2019%29.jpg,Notorious4life (talk) (Uploads),CC0,MI-DNR-StateParks,486,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=70,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Huron,Port Austin,1775 Port Austin Road,East/Thumb,,
state_park:mi-dnr-stateparks:489,Rifle River State Recreation Area,state_park,State Park or Recreation Area,44.42150548196384,-84.02211191992782,"Rifle River State Recreation Area is a state park located on the upper reaches of the Rifle River within the Au Sable State Forest in Ogemaw County, in the U.S. state of Michigan. Covering 4,449 acres (1,800 ha), the area provides a variety of recreational opportunities, including boating, canoeing, hiking, hunting, fishing, cross-country skiing, biking, and swimming.",https://www.michigan.gov/recsearch/parks/RifleRiver,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Rifle_River_State_Recreation_Area_%28August_2021%29.jpg/330px-Rifle_River_State_Recreation_Area_%28August_2021%29.jpg,Notorious4life (talk) (Uploads),CC0,MI-DNR-StateParks,489,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=71,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Ogemaw,Lupton,2550 E. Rose City Rd.,Northeast,,
state_park:mi-dnr-stateparks:501,Keith J. Charters Traverse City State Park,state_park,State Park or Recreation Area,44.74808244894732,-85.55381442960183,,https://www.michigan.gov/recsearch/parks/TraverseCity,,,,,,,MI-DNR-StateParks,501,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=72,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Grand Traverse,Traverse City,1132 US-31 N.,Northwest,,
state_park:mi-dnr-stateparks:499,Tawas Point State Park,state_park,State Park or Recreation Area,44.26075348654601,-83.44112372307777,"Tawas Point State Park is a public recreation area located on Lake Huron in Northern Michigan near the city of East Tawas, Michigan. The state park encompasses 183 acres (74 ha) at the end of a sand spit that forms Tawas Bay. It has been referred to as the ""Cape Cod of the Midwest"" and is a notable bird-watching site. The park is home to the Tawas Point Light, which, although it has been remodeled several times, serves as the sole representative of a true Victorian-era style station built on the Great Lakes.",https://www.michigan.gov/recsearch/parks/TawasPoint,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Tawaspoint3.jpg/330px-Tawaspoint3.jpg,"Asher196 (talk) 03:32, 18 July 2008 (UTC)",CC BY-SA 3.0,MI-DNR-StateParks,499,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=73,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Iosco,East Tawas,686 Tawas Beach Road,Northeast,,
state_park:mi-dnr-stateparks:430,Van Riper State Park,state_park,State Park or Recreation Area,46.52084057546996,-87.98473339777102,"Van Riper State Park is a public recreation area located in the Upper Peninsula of the U.S. state of Michigan, 17 miles (27 km) west of Ishpeming on US Highway 41. The state park's 1,100 acres (450 ha) lie partly in Michigamme Township and partly in Champion Township, both in Marquette County. The park has about 1.5 miles (2.4 km) of frontage along the eastern shores of Lake Michigamme, and 1.5 miles (2.4 km) of frontage along the shores of the Peshekee River.",https://www.michigan.gov/recsearch/parks/VanRiper,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Van_Riper_State_Park.jpg/330px-Van_Riper_State_Park.jpg,Steven Isaacson,CC BY-SA 2.0,MI-DNR-StateParks,430,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=74,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Marquette,Champion,851 County Road AKE,Eastern UP,,
state_park:mi-dnr-stateparks:415,Craig Lake State Park,state_park,State Park or Recreation Area,46.59945057341327,-88.18985847096627,"Craig Lake State Park is a remote public recreation area covering 9,732 acres (3,938 ha) in Baraga County in the Upper Peninsula of the state of Michigan. The state park has several lakes that are accessible only by foot or paddling.",https://www.michigan.gov/recsearch/parks/CraigLake,,,,,,,MI-DNR-StateParks,415,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=75,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Baraga,Champion,851 County Road AKE,Western UP,,
state_park:mi-dnr-stateparks:509,Wilderness State Park,state_park,State Park or Recreation Area,45.74935196854189,-84.85867175111166,"Wilderness State Park is a public recreation area bordering Lake Michigan, five miles southwest of Mackinaw City in Emmet County in Northern Michigan. The state park's 12,800 acres (5,200 ha) include 26 miles (42 km) of shoreline, diverse forested dune and swale complexes, wetlands, camping areas, and many miles of hiking trails. The state park is operated by the Michigan Department of Natural Resources, which has, as of 2006, approved a proposal that 4,492 acres (1,818 ha) be officially dedicated as a wilderness area. Wilderness State Park was designated a Michigan ""dark sky preserve"" in 2012.",https://www.michigan.gov/recsearch/parks/Wilderness,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Wilderness_State_Park_%28July_2018%29.jpg/330px-Wilderness_State_Park_%28July_2018%29.jpg,Notorious4life (talk) (Uploads),CC0,MI-DNR-StateParks,509,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=76,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Emmet,Carp Lake,903 Wilderness Park Drive,Northwest,,
state_park:mi-dnr-stateparks:414,Brimley State Park,state_park,State Park or Recreation Area,46.412706560671474,-84.55622608493425,"Brimley State Park is a public recreation area covering approximately 100 acres (40 ha) on the shore of Whitefish Bay at the far eastern end of Lake Superior in the U.S. state of Michigan. The state park is located on the northeast side of the Village of Brimley, eleven miles southwest of Sault Ste. Marie. To help create the park, the Village of Brimley gave an initial 38 acres (15 ha) to the Michigan Department of Natural Resources in 1923. The park offers an observation platform as well as facilities for camping, picnicking, swimming, fishing, and boating.",https://www.michigan.gov/recsearch/parks/Brimley,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Brimley_State_Park.JPG/330px-Brimley_State_Park.JPG,Notorious4life (talk) (Uploads),CC0,MI-DNR-StateParks,414,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=77,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Chippewa,Brimley,9200 W. 6 Mile Road,Eastern UP,,
state_park:mi-dnr-stateparks:467,Leelanau State Park,state_park,State Park or Recreation Area,45.208914523345065,-85.54543548077834,"Leelanau State Park is a public recreation area covering 1,550 acres (630 ha) on the Leelanau Peninsula in Leelanau County, Michigan. The state park encompasses the tip of the peninsula and is the home of the Grand Traverse Lighthouse.",https://www.michigan.gov/recsearch/parks/Leelanau,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Sunset_frm_Grand_Traverse_Lighthouse.jpg/330px-Sunset_frm_Grand_Traverse_Lighthouse.jpg,Chris Light (talk),CC BY-SA 3.0,MI-DNR-StateParks,467,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=78,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Leelanau,Northport,15310 N. Lighthouse Point Rd.,Northwest,,
state_park:mi-dnr-stateparks:439,Burt Lake State Park,state_park,State Park or Recreation Area,45.401561607715294,-84.61957921495917,"Burt Lake State Park is a public recreation area covering approximately 125 acres (51 ha) on the south shore of Burt Lake at Indian River in Cheboygan County, Michigan. The state park features 2,000 feet (610 m) of sandy shoreline, swimming and boating access to the Inland Lakes Waterway, fishing on the Sturgeon River and Burt Lake, and camping facilities.",https://www.michigan.gov/recsearch/parks/BurtLake,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Burtlakesp.jpg/330px-Burtlakesp.jpg,TheKuLeR at English Wikipedia,CC BY-SA 3.0,MI-DNR-StateParks,439,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=79,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Cheboygan,Indian River,6635 State Park Dr.,Northeast,,
state_park:mi-dnr-stateparks:482,Otsego Lake State Park,state_park,State Park or Recreation Area,44.92827352769109,-84.68863018334372,"Otsego Lake State Park is a public recreation area covering 62 acres (25 ha) on the southeast shore of Otsego Lake in Otsego Lake Township, Otsego County, Michigan.",https://www.michigan.gov/recsearch/parks/Otsego,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Otsego_Lake_State_Park_%28Oct_2018%29.jpg/330px-Otsego_Lake_State_Park_%28Oct_2018%29.jpg,Notorious4life (talk) (Uploads),CC0,MI-DNR-StateParks,482,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=80,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Otsego,Gaylord,7136 Old 27 S.,Northeast,,
state_park:mi-dnr-stateparks:461,Ionia State Recreation Area,state_park,State Park or Recreation Area,42.92983717093038,-85.13414510796775,"Ionia State Recreation Area is a 4,500-acre (1,800 ha) recreation area, located in Ionia County, Michigan.",https://www.michigan.gov/recsearch/parks/Ionia,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Ionia_State_Recreation_Area.jpg/330px-Ionia_State_Recreation_Area.jpg,Gpwitteveen,CC BY-SA 3.0,MI-DNR-StateParks,461,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=81,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Ionia,Ionia,2880 West David Highway,West Michigan,,
state_park:mi-dnr-stateparks:496,South Higgins Lake State Park,state_park,State Park or Recreation Area,44.42309251068727,-84.67815911609682,"South Higgins Lake State Park is a public recreation area covering 1,364 acres (552 ha) on the southern shore of Higgins Lake five miles southwest of Roscommon in Roscommon County, Michigan. The state park occupies one mile of shoreline on Higgins Lake and entirely surrounds Marl Lake and portions of the Cut River.",https://www.michigan.gov/recsearch/parks/SouthHiggins,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/South_Higgins_Lake_State_Park.jpg/330px-South_Higgins_Lake_State_Park.jpg,Notorious4life (talk) (Uploads),CC0,MI-DNR-StateParks,496,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=82,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Roscommon,Roscommon,106 State Park Drive,Northeast,,
state_park:mi-dnr-stateparks:469,Maybury State Park,state_park,State Park or Recreation Area,42.435713168596386,-83.53393057235864,"Maybury State Park is a public recreation area in Northville Township, Wayne County, Michigan composed of 944 acres (382 ha) of gently rolling terrain, open meadow, and mature forest. The park gives people in the nearby metropolitan area an opportunity to get involved in outdoor recreation activities in a state park setting. Lying adjacent to the park, Maybury Farm is operated as a separate facility by the Northville Community Foundation.",https://www.michigan.gov/recsearch/parks/Maybury,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Maybury_Sanatorium.jpg/330px-Maybury_Sanatorium.jpg,ellenm1,CC BY 2.0,MI-DNR-StateParks,469,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=83,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Wayne,Northville,49601 Eight Mile Road,Southeast,,
state_park:mi-dnr-stateparks:431,Wagner Falls Scenic Site,state_park,State Park or Recreation Area,46.38820832013953,-86.6472291401468,"The Wagner Falls Scenic Site is a Michigan State Park, located in central Alger County, Upper Michigan. The 23-acre (0.1 km2) state scenic area protects Wagner Falls.",https://www.michigan.gov/recsearch/parks/WagnerFalls,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Wagner_Falls.jpg/330px-Wagner_Falls.jpg,Two Hearted River,CC BY-SA 3.0,MI-DNR-StateParks,431,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=84,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Alger,Munising,,Eastern UP,,
state_park:mi-dnr-stateparks:420,Indian Lake State Park,state_park,State Park or Recreation Area,45.94107159127082,-86.33256681309935,,https://www.michigan.gov/recsearch/parks/IndianLake,,,,,,,MI-DNR-StateParks,420,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=85,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Schoolcraft,Manistique,8970W County Road 442,Eastern UP,,
state_park:mi-dnr-stateparks:498,Sturgeon Point Scenic Site,state_park,State Park or Recreation Area,44.71243457030414,-83.27664771815236,"The Sturgeon Point Light Station is a lighthouse on Lake Huron in Haynes Township, Alcona County, in the northeastern part of Michigan's Lower Peninsula. Established to ward mariners off a reef that extends 1.5 miles (2.4 km) lakeward from Sturgeon Point, it is today regarded as a historic example of a Cape Cod style Great Lakes lighthouse.",https://www.michigan.gov/recsearch/parks/SturgeonPoint,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Sturgeon_Point_Lighthouse_%28July_2025%29.jpg/330px-Sturgeon_Point_Lighthouse_%28July_2025%29.jpg,Notorious4life (talk) (Uploads),CC0,MI-DNR-StateParks,498,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=86,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Alcona,Harrisville,,Northeast,,
